Reporting_country,Partner_country,Export_value
ECS,HND,1528050.92969905
ECS,HRV,16828478.9710214
ECS,HTI,49001.3381450068
ECS,HUN,110285743.694441
ECS,IDN,30721370.3902237
ECS,IND,86895755.1078822
ECS,IOT,424.101036505578
ECS,IRL,120413978.794478
ECS,IRN,6717920.25246255
ECS,IRQ,21550547.2806137
ECS,ISL,4908436.3156566
ECS,ISR,21541726.4050671
ECS,ITA,397538654.646585
ECS,JAM,322158.502355604
ECS,JOR,875925.63528315
ECS,JPN,117662568.890416
ECS,KAZ,39624557.0862896
ECS,KEN,2292210.25511688
ECS,KGZ,2554223.38574478
ECS,KHM,7112019.22320259
ECS,KIR,417.241315890048
ECS,KNA,17915.8684967221
ECS,KOR,104044514.962205
ECS,KWT,2088784.16605919
ECS,LAO,601423.821294696
ECS,LBN,1351441.56766036
ECS,LBR,1272919.78903961
ECS,LBY,25114563.5024373
ECS,LCA,8725.27400276586
ECS,LCN,173132620.838604
ECS,LKA,5066647.11640012
ECS,LSO,291559.361863074
ECS,LTU,27863715.838749
ECS,LUX,16062403.8479207
ECS,LVA,15013761.2663253
ECS,MAC,129231.853597129
ECS,MAR,26401584.0134381
ECS,MDA,3536466.78318265
ECS,MDG,1239836.62025851
ECS,MDV,87661.4477401943
ECS,MEA,236757080.768845
ECS,MEX,37184237.9790317
ECS,MHL,1059543.51242378
ECS,MKD,8889883.92607507
ECS,MLI,1461922.78565401
ECS,MLT,2545061.69776174
ECS,MMR,4771201.08256938
ECS,MNG,1248748.25051275
ECS,MNP,1128.29872720731
ECS,MNT,560106.087340831
ECS,MOZ,2118387.79411868
ECS,MRT,1152189.90524962
ECS,MSR,3487.94536006836
ECS,MUS,809407.792973569
ECS,MWI,425898.370308356
ECS,MYS,48509793.3200716
ECS,NAC,475173502.42506
ECS,NAM,1701055.05684056
ECS,NCL,173493.685449387
ECS,NER,216176.10815933
ECS,NFK,458.111788734929
ECS,NGA,22146447.6121884
ECS,NIC,756684.022050321
ECS,NIU,882.848649704245
ECS,NLD,468445363.627089
ECS,NOR,112188363.547305
ECS,NPL,137924.326527041
ECS,NRU,2483.38161983912
ECS,NZL,4522009.65188826
ECS,OAS,55274246.1381812
ECS,OMN,2122796.68201328
ECS,PAK,12625198.9870037
ECS,PAN,1459639.99918264
ECS,PCN,5681.95399428167
ECS,PER,11909598.4559835
ECS,PHL,13528691.399924
ECS,PLW,1646.12856159679
ECS,PNG,1232129.50679915
ECS,POL,260914191.102339
ECS,PRK,25467.6905829234
ECS,PRT,54222405.3274437
ECS,PRY,1625398.18678094
ECS,PSE,57837.2029047127
ECS,PYF,48164.6194058775
ECS,QAT,11055340.544147
ECS,ROM,72528422.1514218
ECS,RUS,294331548.427015
ECS,RWA,107207.128043358
ECS,SAS,137659344.490614
ECS,SAU,30179793.3592398
ECS,SEN,1447893.98233713
ECS,SER,22945125.072734
ECS,SGP,29682155.2891335
ECS,SGS,150.724081557245
ECS,SHN,2651.82437747294
ECS,SLB,97978.0933997253
ECS,SLE,390686.741953072
ECS,SLV,267044.716356256
ECS,SMR,144340.230053431
ECS,SOM,47436.3901846109
ECS,SPE,85232433.5352958
ECS,SPM,1592.83080335518
ECS,SSD,92970.0856747347
ECS,SSF,114742278.480637
ECS,STP,18649.8052587675
ECS,SUD,511353.256678395
ECS,SUR,1235797.62160509
ECS,SVK,82609187.309059
ECS,SVN,38003991.0958494
ECS,SWE,126438573.455864
ECS,SWZ,144898.197238365
ECS,SXM,6128.35515684683
ECS,SYC,390705.37674447
ECS,SYR,324505.312850446
ECS,TCA,1681.97321887536
ECS,TCD,1525715.12918847
ECS,TGO,170376.066340263
ECS,THA,38280505.8269124
ECS,TJK,1177024.36167086
ECS,TKL,3191.24856663502
ECS,TKM,2388062.02555238
ECS,TMP,4084.6940632266
ECS,TON,274.728764606304
ECS,TTO,1912343.98564948
ECS,TUN,14275073.2086541
ECS,TUR,139852368.723065
ECS,TUV,613.59199588225
ECS,TZA,1200326.2694632
ECS,UGA,687381.321813528
ECS,UKR,44528471.8397228
ECS,UMI,8953.51145680705
ECS,UNS,88109625.0797962
ECS,URY,2416816.35714084
ECS,USA,424656060.98657
ECS,UZB,10467777.0269794
ECS,VAT,1448.51760447589
ECS,VCT,67219.7249930717
ECS,VEN,1233734.24306811
ECS,VGB,204299.130294432
ECS,VNM,68810075.0347737
ECS,VUT,18545.9304180748
ECS,WLD,8273314021.40618
ECS,WLF,213.939304752429
ECS,WSM,8036.20855882962
ECS,YEM,308212.108866746
ECS,ZAF,43710773.2636307
ECS,ZAR,1418347.78825315
ECS,ZMB,334974.002914919
ECS,ZWE,525967.179077956
FJI,AIA,295.12322706984
FJI,AND,172.40232214764
FJI,ARE,8408.41373266284
FJI,ARG,1114.10790623418
FJI,ASM,1.87961812584
FJI,AUS,357574.072954016
FJI,AUT,4703.61203325312
FJI,BEL,6276.76837232172
FJI,BGD,2356.4408303865
FJI,BGR,101.4085853196
FJI,BHR,90.4288530249
FJI,BIH,3.77372457228
FJI,BLR,383.08713381666
FJI,BLZ,1.90376532684
FJI,BOL,5.3147989401
FJI,BRA,589.48774908426
FJI,BRB,2.01725717154
FJI,BRN,31.45559285466
FJI,BUN,0.27093159522
FJI,CAN,3141.56630430864
FJI,CHE,1938.8970895749
FJI,CHL,411.46009499166
FJI,CHN,318191.220596155
FJI,CIV,0.49936411668
FJI,CMR,2.08342050228
FJI,COK,4.19630058978
FJI,COL,166.51281982374
FJI,CPV,15.91252251498
FJI,CRI,17.87037757206
FJI,CUW,66.14932536342
FJI,CYP,51.06215417862
FJI,CZE,77.09766629682
FJI,DEU,7967.11397550744
FJI,DNK,6349.50843472608
FJI,DOM,16.05643983294
FJI,EAS,1680367.79138435
FJI,ECS,78160.0006723341
FJI,ECU,653.29383006264
FJI,EGY,435.76425279816
FJI,ESP,2640.55583146446
FJI,EST,21.17757822102
FJI,ETH,1.96171860924
FJI,FIN,89.17368151692
FJI,FLK,152.4461093532
FJI,FRA,17891.5078217671
FJI,FSM,0.36800334324
FJI,GAB,0.05505561828
FJI,GBR,7880.49893140848
FJI,GEO,14.53951266612
FJI,GRC,55.13723581938
FJI,GTM,119.11910842104
FJI,GUM,47.50333969524
FJI,HKG,37211.3549399334
FJI,HUN,42.61111677264
FJI,IDN,33164.585892346
FJI,IND,57995.7220716455
FJI,IRL,90.2598226179
FJI,IRN,168.02008811016
FJI,IRQ,156.27875309592
FJI,ISL,61.48988145846
FJI,ISR,852.69513764838
FJI,ITA,8343.08830979754
FJI,JAM,52.8775407498
FJI,JOR,5.91075186078
FJI,JPN,65589.9245438377
FJI,KEN,781.30828438806
FJI,KGZ,0.12894605334
FJI,KHM,75.56818258548
FJI,KIR,1599.1266537441
FJI,KOR,32538.9208067235
FJI,KWT,17.42558612964
FJI,LBN,53.48943082314
FJI,LBR,0.0555385623
FJI,LCN,4149.841375056
FJI,LKA,4871.069974524
FJI,LTU,85.40043988866
FJI,LUX,96.42653480928
FJI,LVA,14.11838548068
FJI,MAC,0.29990823642
FJI,MAR,52.63800051588
FJI,MDG,4.71691424334
FJI,MEA,10685.6729933062
FJI,MEX,738.07899926982
FJI,MHL,425.6861769888
FJI,MMR,80.75258664018
FJI,MNG,27.73595801262
FJI,MWI,178.230490581
FJI,MYS,63540.125155398
FJI,NAC,226581.419729709
FJI,NAM,51.41470331322
FJI,NCL,805.29756269352
FJI,NER,46.75284468816
FJI,NIU,2.24907030114
FJI,NLD,6543.47469031074
FJI,NOR,83.89365454626
FJI,NPL,4.05383210388
FJI,NRU,8.23612731708
FJI,NZL,312718.165730141
FJI,OAS,44596.9463620785
FJI,OMN,33.40089136722
FJI,PAK,1774.70867931942
FJI,PAN,1.71396832698
FJI,PHL,2964.7764357393
FJI,PNG,5468.30173096896
FJI,POL,744.41619070026
FJI,PRK,1034.9586937404
FJI,PRT,24.00859606626
FJI,PYF,2.29012054284
FJI,QAT,343.30703488926
FJI,ROM,25.03147150062
FJI,RUS,85.24106836206
FJI,RWA,0.96299037588
FJI,SAS,67001.9953879793
FJI,SAU,52.06281418806
FJI,SEN,34.19678311218
FJI,SGP,361204.460707048
FJI,SHN,8.66932810302
FJI,SLB,1099.09655726052
FJI,SLE,22.21687375206
FJI,SSF,2991.85848754884
FJI,SUR,250.47312064476
FJI,SVK,101.08211516208
FJI,SVN,48.33400340964
FJI,SWE,1372.53559783236
FJI,SWZ,24.71562611154
FJI,TCA,0.0579532824
FJI,TCD,1.95495739296
FJI,THA,56867.7353201646
FJI,TKL,7.72420665588
FJI,TMP,39.00642260736
FJI,TON,48.1108832724
FJI,TUN,15.83766619188
FJI,TUR,3697.47930217848
FJI,TUV,66.46082425632
FJI,TZA,0.38780404806
FJI,UGA,178.037312973
FJI,UKR,83.65846080852
FJI,UNS,560.83757804178
FJI,URY,2.14523733684
FJI,USA,223439.8534254
FJI,VAT,7.62906668394
FJI,VCT,5.26602159408
FJI,VEN,2.08438639032
FJI,VNM,21347.7894261489
FJI,VUT,6010.32429293556
FJI,WLD,2115649.94048511
FJI,WLF,0.88282166856
FJI,WSM,153.32651630166
FJI,ZAF,1646.39528264562
FIN,ABW,29.57323871124
FIN,AFG,907.01042701032
FIN,AGO,216.63544614084
FIN,AIA,0.29805055812
FIN,ALB,3445.69153800672
FIN,AND,782.31766434795
FIN,ARE,17707.9441599285
FIN,ARG,17151.2484025968
FIN,ARM,238.66043619366
FIN,ASM,7.59437553051
FIN,ATA,0.90361359684
FIN,ATF,2.17742491071
FIN,ATG,6.9663404259
FIN,AUS,247688.168792157
FIN,AUT,921348.887138636
FIN,AZE,720.45916339464
FIN,BDI,1560.21897637836
FIN,BEL,1713178.18099359
FIN,BEN,20.71333104903
FIN,BFA,401.71892903181
FIN,BGD,225456.310362677
FIN,BGR,105437.073888113
FIN,BHR,3720.0494422368
FIN,BHS,345.41812479519
FIN,BIH,13402.4205231371
FIN,BLM,0.58427371314
FIN,BLR,27786.7485034152
FIN,BLZ,0.86931412785
FIN,BMU,7.95392858475
FIN,BOL,434.15913025449
FIN,BRA,502546.645124895
FIN,BRB,843.80123662299
FIN,BRN,0.87286234878
FIN,BTN,0.10881210852
FIN,BWA,0.29213685657
FIN,CAF,27.6642958509
FIN,CAN,592100.068989433
FIN,CCK,0.06859893798
FIN,CHE,722926.570209075
FIN,CHL,352629.162363826
FIN,CHN,7794656.05901979
FIN,CIV,924.46767398592
FIN,CMR,182.61392112369
FIN,COG,2753.17461443583
FIN,COK,0.17859378681
FIN,COL,52370.3015318427
FIN,COM,24.05575516509
FIN,CPV,0.10881210852
FIN,CRI,54173.7404083098
FIN,CUB,348.75700069032
FIN,CUW,0.47427886431
FIN,CXR,3.36134796102
FIN,CYM,3.08222124786
FIN,CYP,16294.731524901
FIN,CZE,1194408.24658948
FIN,DEU,12540295.1003532
FIN,DJI,1.01242570536
FIN,DMA,195.67728784764
FIN,DNK,2028220.38025958
FIN,DOM,7422.94678449798
FIN,DZA,6315.47133686514
FIN,EAS,12303199.7962392
FIN,ECS,63593000.4329024
FIN,ECU,241099.47379902
FIN,EGY,46353.8435037099
FIN,ERI,2.15968380606
FIN,ESP,1843613.54880998
FIN,EST,2738227.23583454
FIN,ETH,7077.02717781135
FIN,FJI,12.04857553797
FIN,FLK,13.72688403786
FIN,FRA,2091626.0356398
FIN,FRO,3486.23824131414
FIN,FSM,0.70491322476
FIN,GAB,167.61677399289
FIN,GBR,1632932.02212064
FIN,GEO,2745.82506614949
FIN,GHA,1187.01355074003
FIN,GIB,11.18754059229
FIN,GIN,0.82910095731
FIN,GMB,4.04024089896
FIN,GNB,0.34772565114
FIN,GNQ,3.75401774394
FIN,GRC,126366.580297303
FIN,GRD,2.89298279826
FIN,GRL,320.80293346347
FIN,GTM,10899.9939508631
FIN,GUM,1.39208534487
FIN,GUY,447.71215146678
FIN,HKG,73100.313950205
FIN,HND,28429.5926994467
FIN,HRV,51655.1055628276
FIN,HTI,143.38124230068
FIN,HUN,527550.497932625
FIN,IDN,225383.931386666
FIN,IND,489531.784946539
FIN,IOT,3.83680956564
FIN,IRL,798544.885055956
FIN,IRN,3095.76717263043
FIN,IRQ,29.37453833916
FIN,ISL,23234.2592279733
FIN,ISR,77058.9516814765
FIN,ITA,2382089.55240195
FIN,JAM,1813.28518954782
FIN,JOR,2863.92641706423
FIN,JPN,924247.021953686
FIN,KAZ,9577.10601056997
FIN,KEN,22101.650548753
FIN,KGZ,95.16210260229
FIN,KHM,55385.1467952033
FIN,KIR,0.87167960847
FIN,KNA,1.01952214722
FIN,KOR,808737.784808928
FIN,KWT,205.43844362607
FIN,LAO,2224.37615279607
FIN,LBN,1115.86580739198
FIN,LBY,0.08042634108
FIN,LCA,4.91428598805
FIN,LCN,1899393.77463011
FIN,LKA,33411.0062965311
FIN,LTU,654896.716008414
FIN,LUX,106313.764767276
FIN,LVA,362567.82262524
FIN,MAC,176.83978293027
FIN,MAR,46077.8676107358
FIN,MDA,4297.92098207877
FIN,MDG,4666.58350218639
FIN,MDV,171.06091377561
FIN,MEA,296647.824564119
FIN,MEX,407200.752957613
FIN,MHL,0.15257349999
FIN,MKD,35229.6765027103
FIN,MLI,924.62497844715
FIN,MLT,11785.4193672159
FIN,MMR,36817.8495463156
FIN,MNG,39.63954148965
FIN,MNP,0.09580196511
FIN,MNT,118.48219329456
FIN,MOZ,10707.2179249959
FIN,MRT,11.70794632869
FIN,MSR,0.30869522091
FIN,MUS,12127.6334485113
FIN,MWI,560.37289695552
FIN,MYS,573836.329137549
FIN,NAC,3336009.77236418
FIN,NAM,539.79676378245
FIN,NCL,1.50799389525
FIN,NER,346.74989038425
FIN,NGA,728.77027955301
FIN,NIC,5209.69430431746
FIN,NIU,0.04612687209
FIN,NLD,3856888.33877161
FIN,NOR,1964072.06094938
FIN,NPL,644.42315434536
FIN,NRU,39.58868365632
FIN,NZL,36925.7083661457
FIN,OAS,583140.057735605
FIN,OMN,349.10709182208
FIN,PAK,72204.0865666009
FIN,PAN,28578.2359533866
FIN,PCN,0.13483239534
FIN,PER,162218.017467279
FIN,PHL,188979.729888149
FIN,PLW,0.12537047286
FIN,PNG,25951.3732730975
FIN,POL,2624484.15759167
FIN,PRK,47.6407796868
FIN,PRT,560963.491232877
FIN,PRY,316.62549468855
FIN,PSE,94.12957031166
FIN,PYF,0.118274031
FIN,QAT,28912.0147307911
FIN,ROM,363806.290110427
FIN,RUS,10051971.1864547
FIN,RWA,3385.3457619099
FIN,SAS,822325.791479588
FIN,SAU,35374.9110990768
FIN,SEN,303.0417222282
FIN,SER,61855.9521479419
FIN,SGP,294073.210619764
FIN,SHN,1.3956335658
FIN,SLB,0.79598422863
FIN,SLE,1142.7873423282
FIN,SLV,1761.77330082639
FIN,SMR,831.63793527495
FIN,SOM,0.24482724417
FIN,SPE,80646.1320772879
FIN,SSD,1.11414137202
FIN,SSF,351320.848149633
FIN,STP,38.09724812541
FIN,SUD,1.31875544565
FIN,SUR,114.24680024445
FIN,SVK,394027.878673841
FIN,SVN,180930.106967657
FIN,SWE,9869990.99414743
FIN,SWZ,80.14130066529
FIN,SXM,16.75824745239
FIN,SYC,2358.85609152369
FIN,SYR,32.53363770717
FIN,TCD,3.23479474785
FIN,TGO,11.56365201087
FIN,THA,371477.754288862
FIN,TJK,3.30221094552
FIN,TKL,0.06859893798
FIN,TKM,0.0354822093
FIN,TTO,159.31985071824
FIN,TUN,15640.3485144051
FIN,TUR,860055.810566146
FIN,TUV,0.05795427519
FIN,TZA,39104.5986920998
FIN,UGA,5442.44340444174
FIN,UKR,115622.037453604
FIN,UMI,16.83157735161
FIN,UNS,2997692.69147154
FIN,URY,22418.6604340423
FIN,USA,2743901.74944616
FIN,UZB,3522.44310494355
FIN,VAT,0.58309097283
FIN,VCT,3.22296734475
FIN,VEN,51.85251793071
FIN,VGB,3.90540850362
FIN,VNM,643333.221302005
FIN,WLD,86263574.4239866
FIN,WLF,2.19398327505
FIN,WSM,91.35840976533
FIN,YEM,7.89715704987
FIN,ZAF,223574.285489052
FIN,ZAR,276.65715139272
FIN,ZMB,1796.79897236673
FIN,ZWE,6532.07721449823
FRA,ABW,2312.34482883294
FRA,AFG,1816.73760851271
FRA,AGO,232767.839461751
FRA,AIA,35.15340749382
FRA,ALB,31378.0129015171
FRA,AND,19266.2530107062
FRA,ARE,1719440.57922453
FRA,ARG,507624.73946314
FRA,ARM,4029.01432793748
FRA,ASM,246.4121161854
FRA,ATA,550.1161729872
FRA,ATF,8658.82052018442
FRA,ATG,17116.3705735952
FRA,AUS,904682.368293727
FRA,AUT,7232367.70230481
FRA,AZE,94749.2611833829
FRA,BDI,2296.90297134558
FRA,BEL,76280898.5588135
FRA,BEN,12590.8288533763
FRA,BES,29938.2891424409
FRA,BFA,22105.7700332527
FRA,BGD,2124254.49955133
FRA,BGR,1376949.01877322
FRA,BHR,114279.790419917
FRA,BHS,23996.6382561753
FRA,BIH,129184.453172176
FRA,BLM,1061.58985456608
FRA,BLR,77603.1884523827
FRA,BLZ,2037.02062576959
FRA,BMU,214.25104167588
FRA,BOL,20339.3722178142
FRA,BRA,2920914.29525352
FRA,BRB,11525.5689556283
FRA,BRN,369.49280380524
FRA,BTN,99.72038375703
FRA,BVT,0.17149734495
FRA,BWA,433.48378553748
FRA,CAF,7279.96412568177
FRA,CAN,3842145.27146242
FRA,CCK,11.85460612713
FRA,CHE,18950897.3012835
FRA,CHL,1070395.28047865
FRA,CHN,48193666.2314458
FRA,CIV,865842.496451514
FRA,CMR,273717.254017323
FRA,COG,54407.473548372
FRA,COK,5665.562632962
FRA,COL,314379.713301624
FRA,COM,8090.59304483019
FRA,CPV,869.61454388874
FRA,CRI,106526.777479847
FRA,CUB,18974.1220678378
FRA,CUW,7072.74447514884
FRA,CXR,19.41231670803
FRA,CYM,4351.30278323031
FRA,CYP,116550.558378632
FRA,CZE,9518961.92684954
FRA,DEU,119891004.421844
FRA,DJI,1455.9178394007
FRA,DMA,1992.5980824663
FRA,DNK,4829089.88238591
FRA,DOM,56904.761113999
FRA,DZA,5106522.65595009
FRA,EAS,76449895.7657939
FRA,ECS,540287834.005027
FRA,ECU,381389.49419808
FRA,EGY,862442.729537004
FRA,ERI,346.74870764394
FRA,ESP,55979327.5515907
FRA,EST,454551.47977627
FRA,ETH,73559.0693479462
FRA,FIN,2719467.34115357
FRA,FJI,3533.28646810563
FRA,FLK,4.01540335245
FRA,FRO,35.04341264499
FRA,FSM,9.06215625522
FRA,GAB,190840.046746124
FRA,GBR,23397921.9497191
FRA,GEO,37192.6161891631
FRA,GHA,270325.223407181
FRA,GIB,3639.36408102891
FRA,GIN,49626.2754137048
FRA,GMB,75.3642125532
FRA,GNB,298.56386741454
FRA,GNQ,125713.842478578
FRA,GRC,1967459.58295346
FRA,GRD,2424.05465111244
FRA,GRL,3351.83044974543
FRA,GTM,38237.1710350443
FRA,GUM,223.65737536131
FRA,GUY,14115.4035850322
FRA,HKG,698293.365742434
FRA,HND,105648.826982254
FRA,HRV,465404.632479896
FRA,HTI,12727.4412728829
FRA,HUN,4919022.40408831
FRA,IDN,1348545.12702071
FRA,IND,6527846.67304887
FRA,IOT,9.15204451878
FRA,IRL,9873205.08975712
FRA,IRN,21114.2386182092
FRA,IRQ,1072577.98041114
FRA,ISL,13809.847356905
FRA,ISR,1265426.35568586
FRA,ITA,59444237.967945
FRA,JAM,9279.91293917473
FRA,JOR,21375.1381204517
FRA,JPN,6901957.83175469
FRA,KAZ,2379647.35214901
FRA,KEN,134209.323013731
FRA,KGZ,2416.30060564008
FRA,KHM,488136.649314409
FRA,KIR,0.34890839145
FRA,KNA,163.18031509008
FRA,KOR,5440736.09041849
FRA,KWT,467414.021926543
FRA,LAO,14000.0733946638
FRA,LBN,59285.3867236686
FRA,LBR,192267.768056534
FRA,LBY,2178034.40399477
FRA,LCA,4368.93980673303
FRA,LCN,8319581.13484981
FRA,LKA,267028.294579886
FRA,LSO,10.03909975128
FRA,LTU,798099.965354361
FRA,LUX,3103837.26168925
FRA,LVA,364710.356696805
FRA,MAC,8763.19735254192
FRA,MAR,6667874.48820039
FRA,MDA,35325.5849144483
FRA,MDG,639584.18526025
FRA,MDV,18297.6241790255
FRA,MEA,29419802.5121887
FRA,MEX,1712393.15603667
FRA,MHL,4751.09739377775
FRA,MKD,71035.3368917279
FRA,MLI,7336.61029008891
FRA,MLT,315158.835201654
FRA,MMR,186277.523101892
FRA,MNG,6811.15188708459
FRA,MNP,64.97265618954
FRA,MNT,5742.99782379801
FRA,MOZ,38170.4514714168
FRA,MRT,39643.4859285838
FRA,MSR,1352.97448829892
FRA,MUS,233172.109561632
FRA,MWI,6609.49939519083
FRA,MYS,2619184.94876973
FRA,NAC,34931055.8010757
FRA,NAM,106835.8641878
FRA,NCL,66158.5875328964
FRA,NER,196068.425981859
FRA,NGA,3408844.07619126
FRA,NIC,31095.4006526635
FRA,NIU,4.78181907333
FRA,NLD,63547978.6660484
FRA,NOR,1870988.063823
FRA,NPL,16011.8460630358
FRA,NRU,55.33213992273
FRA,NZL,277303.558002565
FRA,OAS,3319349.27248471
FRA,OMN,184991.528380088
FRA,PAK,739129.761182203
FRA,PAN,14517.3708895291
FRA,PCN,7.2620255034
FRA,PER,417839.706660137
FRA,PHL,790470.858654649
FRA,PLW,3.08813494941
FRA,PNG,29306.66442099
FRA,POL,17348519.3301137
FRA,PRT,8269875.60164246
FRA,PRY,18690.0976270541
FRA,PSE,6425.76423625326
FRA,PYF,27765.8648577616
FRA,QAT,720741.6467248
FRA,ROM,5021013.22108855
FRA,RUS,11394537.0573609
FRA,RWA,5107.20039453348
FRA,SAS,9694485.15659662
FRA,SAU,3812475.53415204
FRA,SEN,79633.2462859473
FRA,SER,579670.737411686
FRA,SGP,1946812.79642249
FRA,SGS,2.24484110838
FRA,SHN,31.29412586229
FRA,SLB,43.26227505918
FRA,SLE,3086.24966135586
FRA,SLV,8631.31589427537
FRA,SMR,16308.3365866869
FRA,SOM,3336.56008960302
FRA,SPE,1137412.5753243
FRA,SPM,944.76231496521
FRA,SSD,29.52356361822
FRA,SSF,8618336.80962591
FRA,STP,3683.21772624309
FRA,SUD,48411.4012322224
FRA,SUR,19123.1769154056
FRA,SVK,6325808.22578893
FRA,SVN,2151744.27497305
FRA,SWE,8776103.54608883
FRA,SWZ,11071.9608437162
FRA,SXM,4605.84860452758
FRA,SYC,150574.752840662
FRA,SYR,5140.30056484914
FRA,TCA,8.65884180951
FRA,TCD,199781.645098805
FRA,TGO,32553.8992314206
FRA,THA,2415345.72143354
FRA,TJK,60326.2561507438
FRA,TKL,1431.16781567364
FRA,TKM,7439.82567146199
FRA,TMP,5.72209761978
FRA,TON,20.99482324281
FRA,TTO,300984.550073029
FRA,TUN,4822512.28741057
FRA,TUR,9364682.34170347
FRA,TUV,12.14792572401
FRA,TZA,25974.1315621425
FRA,UGA,15397.8962127776
FRA,UKR,861322.145778515
FRA,UMI,288.30004700436
FRA,UNS,2544304.58699817
FRA,URY,70400.7446748393
FRA,USA,31088696.2785716
FRA,UZB,102784.32811888
FRA,VAT,268.15797952506
FRA,VCT,949.91669723619
FRA,VEN,72595.8610151062
FRA,VGB,4311.32142979107
FRA,VNM,4076313.87876566
FRA,VUT,79.24596625062
FRA,WLD,714842314.539932
FRA,WLF,55.90931719401
FRA,WSM,0.48610626741
FRA,YEM,1538.69310273636
FRA,ZAF,697007.447898751
FRA,ZAR,134617.195740596
FRA,ZMB,8384.0794080939
FRA,ZWE,54158.609611524
PYF,ABW,0.262777
PYF,AFG,17.406097
PYF,ALB,151.596128
PYF,AND,6.878084
PYF,ARE,579.973511
PYF,ARG,2475.233313
PYF,ARM,0.844704
PYF,ASM,0.03858
PYF,ATA,1.843641
PYF,ATG,0.049286
PYF,AUS,44646.64696
PYF,AUT,6582.882048
PYF,AZE,0.380064
PYF,BEL,33916.217944
PYF,BEN,0.18862
PYF,BFA,1.203783
PYF,BGD,2979.051397
PYF,BGR,1302.272528
PYF,BHR,1.168395
PYF,BHS,0.22039
PYF,BIH,130.336651
PYF,BLR,36.426514
PYF,BLZ,16.183272
PYF,BMU,0.030511
PYF,BOL,71.955271
PYF,BRA,7763.757928
PYF,BRB,39.634584
PYF,BRN,0.676832
PYF,BTN,0.032841
PYF,CAN,11872.072591
PYF,CHE,17235.305265
PYF,CHL,1173.744239
PYF,CHN,284847.648359
PYF,CIV,40.277643
PYF,CMR,12.54711
PYF,COG,0.178647
PYF,COK,2.855315
PYF,COL,314.589418
PYF,COM,2.261235
PYF,CRI,196.36559
PYF,CUB,58.195486
PYF,CYP,439.20161
PYF,CZE,7775.314686
PYF,DEU,67430.353692
PYF,DNK,5465.023855
PYF,DOM,321.848329
PYF,DZA,69.40056
PYF,EAS,846646.895348
PYF,ECS,878578.54267
PYF,ECU,69.238774
PYF,EGY,554.664442
PYF,ESP,72075.832361
PYF,EST,264.56428
PYF,ETH,42.411896
PYF,FIN,1718.052376
PYF,FJI,4738.611676
PYF,FRA,469763.872284
PYF,FRO,3.309567
PYF,GBR,18359.170796
PYF,GEO,8.449114
PYF,GHA,14.979379
PYF,GIN,149.41473
PYF,GNB,0.390294
PYF,GNQ,0.577308
PYF,GRC,1289.783031
PYF,GRD,0.850523
PYF,GRL,0.503131
PYF,GTM,56.043698
PYF,GUM,0.040246
PYF,GUY,420.250464
PYF,HKG,10441.73454
PYF,HND,19.106231
PYF,HRV,1109.019707
PYF,HTI,2.577094
PYF,HUN,5416.314901
PYF,IDN,22804.184124
PYF,IND,15545.702354
PYF,IOT,2.133132
PYF,IRL,9896.19079
PYF,IRN,26.357857
PYF,ISL,156.130126
PYF,ISR,1036.749508
PYF,ITA,69783.550153
PYF,JAM,39.880727
PYF,JOR,105.289576
PYF,JPN,37723.71246
PYF,KAZ,1.10424
PYF,KEN,98.227075
PYF,KHM,825.369853
PYF,KNA,0.50441
PYF,KOR,151995.211483
PYF,LAO,3.022147
PYF,LBN,124.602012
PYF,LBY,0.60667
PYF,LCA,0.075684
PYF,LCN,29354.749588
PYF,LKA,1303.266171
PYF,LTU,1764.848677
PYF,LUX,1175.875101
PYF,LVA,287.147643
PYF,MAC,12.269286
PYF,MAR,1947.154126
PYF,MDG,171.159882
PYF,MDV,39.401982
PYF,MEA,7814.543236
PYF,MEX,6577.968749
PYF,MHL,3.057961
PYF,MKD,84.544312
PYF,MLI,0.670032
PYF,MLT,248.571026
PYF,MMR,268.607687
PYF,MNG,15.509651
PYF,MNT,1.02582
PYF,MOZ,0.069587
PYF,MRT,0.188957
PYF,MSR,0.110725
PYF,MUS,61.801245
PYF,MWI,2.851301
PYF,MYS,56887.204596
PYF,NAC,202040.691791
PYF,NAM,2.595096
PYF,NCL,1473.340776
PYF,NER,0.798273
PYF,NGA,57.492435
PYF,NIC,7.466613
PYF,NLD,27823.843043
PYF,NOR,1996.623496
PYF,NPL,4.399472
PYF,NZL,122905.357994
PYF,OAS,13197.950307
PYF,OMN,0.947202
PYF,PAK,1004.027702
PYF,PAN,5.594998
PYF,PCN,29.789112
PYF,PER,441.941898
PYF,PHL,877.714097
PYF,PNG,240.975151
PYF,POL,12046.627407
PYF,PRK,32.841106
PYF,PRT,5136.171798
PYF,PRY,8.42908
PYF,PSE,1.162695
PYF,QAT,0.077686
PYF,ROM,5640.210599
PYF,RUS,291.404084
PYF,RWA,1.929495
PYF,SAS,20893.288016
PYF,SAU,79.364995
PYF,SEN,5.712325
PYF,SER,439.040766
PYF,SGP,38119.117513
PYF,SHN,1.20868
PYF,SLB,2.493104
PYF,SLE,50.949095
PYF,SLV,9.786392
PYF,SMR,6.22645
PYF,SOM,1.000275
PYF,SSF,2207.957561
PYF,SUD,0.185695
PYF,SUR,48.037594
PYF,SVK,5209.393254
